title,title_furigana,title_en
でろでろ,Derodero,
デロリンマン,Derorinman,
天衣無縫 武蔵坊弁慶,てんいむほう むさしぼうべんけい,Teni Muhou Musashibou Benkei
電影少女(ビデオガール),でんえいしょうじょ びでおがーる,Video girl
天外君の華麗なる悩み,てんがいくんのかれいなるなやみ,Tengaikun no kareinaru nayami
天界の勇者ナン魔クエスト,てんかいのゆうしゃなんまくえすと,Nanma Quest (Quest of Nanma: The Cerestial brave)
天外レトロジカル,てんがいれとろじかる,Tengai Retrogical
TENKA FUBU 信長,てんかふぶのぶなが,TENKAFUBU NOBUNAGA
天下無双 江田島平八伝,てんかむそう えだじまへいはちでん,TENKA MUSOU
デンキ街の本屋さん,でんきがいのほんやさん,Denkigai no honyasan
てんぎゃん 〜南方熊楠伝〜,てんぎゃん みなかたくまぐすでん,TENGYAN: Minakata Kumaugusu den
天空侵犯,てんくうしんぱん,Tenkuu Shinpan
天空聖龍〜イノセント・ドラゴン〜,てんくうせいりゅう いのせんとどらごん,Tenkuu seiryuu Inocent dragon
天空戦記シュラト,てんくうせんきしゅらと,Tenkuu Senki Shurato
天空忍伝バトルボイジャー,てんくうにんでんばとるぼいじゃー,Tenku Ninden Battle Voyager
天空のエスカフローネ,てんくうのえすかふろーね,Vision of Escaflowne
天空の覇者Z,てんくうのはしゃつぇっと,Tenku no Hasha Z
天空の蜂,てんくうのはち,Tenkuu no Hachi
天空の門,てんくうのもん,The gate of the heavens
天空の要塞,てんくうのようさい,Fugaku The Skyfortres
天狗陰陽道,てんぐおんみょうどう,Tenguonmyodo
テングガール,Tengu girl,
天啓のアリマリア,てんけいのありまりあ,Tenkei no arimaria
電撃テンジカーズ,でんげきてんじかーず,Dengeki Tenjikers
電撃ドクターモアイくん,でんげきどくたーもあいくん,Dengeki Doctor Moai kun
電撃!ピカチュウ,でんげきぴかちゅう,Dengeki Pikatyuu
天眷御伽草子,てんけんおとぎぞうし,Tenken otogi zoushi
天顕祭,てんけんさい,Tenkensai
天元突破グレンラガン,てんげんとっぱぐれんらがん,Tengen toppa Gurren-lagann
天元突破グレンラガン 紅蓮学園篇,てんげんとっぱぐれんらがん ぐれんがくえんへん,Tengen Toppa Gurren Lagann Gurren Gakuen hen
天元突破グレンラガン 螺旋少年譚,てんげんとっぱぐれんらがん らせんしょうねんたん,Tengen toppa Gurren-lagann Rasen shounen hen
電光オズマ,でんこうおずま,DENKOOZUMA
天獄 -HEAVEN'S PRISON-,てんごく,Tengoku -HEAVEN'S PRISON-
天国大魔境,てんごくだいまきょう,Tengoku Daimakyo
天国でポン!,てんごくでぽん,Tengoku de pon!
天国にいちばん近いフィールド,てんごくにいちばんちかいふぃーるど,Tengoku ni ichiban chikai field
天国に結ぶ戀,てんごくにむすぶこい,Tengoku ni musubu koi
天国ニョーボ,てんごくにょーぼ,Tengoku Nyobo
天獄の島,てんごくのしま,Tengoku No Shima
天国のススメ!,てんごくのすすめ,Eocouragement of heaven!
天獄パラダイス,てんごくぱらだいす,Ten goku paradise
天国への階段,てんごくへのかいだん,Tengoku He No Kaidan
天子様が来る!,てんこさまがくる,Tenko sama ga kuru
天才伝説,てんさいでんせつ,Tensai Densetsu
天才伝説 第2章,てんさいでんせつだいにしょう,Tensai Densetsu 2
天才ドンベ,てんさいどんべ,GENIOUS DONBE
天才バカボン,てんさいばかぼん,Tensaibakabon
天才ファミリー・カンパニー,てんさいふぁみりーかんぱにー,Genius family company
天才 柳沢教授の生活,てんさいやなぎさわきょうじゅのせいかつ,Tensai Yanagisawa kyouju no seikatsu
天才料理少年 味の助,てんさいりょうりしょうねんあじのすけ,Tensai Ryouri-shonen Ajinosuke
天使禁猟区,てんしきんりょうく,Tensi kinryou ku
天竺熱風録,てんじくねっぷうろく,Tenjiku nepuuroku(comic)
天使じゃないもん,てんしじゃないもん,Tenshi jya naimon
電子戦隊デンジマン,でんしせんたいでんじまん,Denshisentaidenjiman
天使とアクト!!,てんしとあくと,Tenshi to act!!
天使とダイヤモンド,てんしとだいやもんど,Tenshi to diamond
天智と天武-新説・日本書紀-,てんじとてんむしんせつにほんしょき,Tenji to Tenmu
天使な小悪魔,てんしなこあくま,Tenshi na koakuma
天使な小生意気,てんしなこなまいき,Cheeky Angel (Tenshi na Konamaiki)
天使なんかじゃない,てんしなんかじゃない,Tenshi Nankaja Nai
天使1/2方程式,てんしにぶんのいちほうていしき,Tenshi nibun no iti houteisiki
天使のお仕事,てんしのおしごと,Tenshi no Oshigoto
天使のココロで,てんしのこころで,Tenshi No kokorode
天使の裁量,てんしのさいりょう,Discretion of the Angel
