title,title_furigana,title_en
ゲノム(シリーズ),Genom,
ゲバルト,GEWALT,
げまげま,Gema Gema,
ゲーマーズ!,GAMERS,
ゲームクリエイター列伝,げーむくりえいたーれつでん,Game creator retsuden
ゲーム戦士アニマード,げーむせんしあにまーど,GAME FIGHTER ANIMARD
ゲームセンターあらし,Game Center Arashi,
ゲームセンターCXができるまで,げーむせんたーしーえっくすができるまで,Game Center CX ga Dekiru made
ゲームファンタジスタ翔,げーむふぁんたじすたかける,Game Fantasista Kakeru
ケメコデラックス!,Kemeko Deluxe!,
怪物事変,けものじへん,Kemono jihen
けものとチャット,Kemono to Chat.,
獣の女王,けもののじょおう,Kemono No Joou
獣の奏者,けもののそうじゃ,Kemono no Souja (The Beast Player)
けものフレンズ-ようこそジャパリパークへ!-,Kemono friends Youkoso Japari Park e!,
欅の木,けやきのき,Tree of zelkova (Keyaki no ki)
蹴児,けりんじ,Kerinji
ケルベロス,Cerberus,
ケルベロス×立喰師 腹腹時計の少女,けるべろす たちぐいし はらはらどけいのしょうじょ,Kerberos &amp; Tachiguishi - Harahara Dokei no Shoujo
ゲレクシス,Gerekushisu,
ケロケロちゃいむ,Kero-Kero Chime,
ケロロ軍曹,けろろぐんそう,Keroro Gunso (Sergeant Keroro)
K-1 ダイナマイト,けーわんだいなまいと,K-1 DYNAMITE
ケン1探偵長,けんいちいたんていちょう,Chief Detective Kenichi
幻影少年,げんえいしょうねん,Genei Shounen
幻影の覇者ゾロアーク 劇場版ポケットモンスタースペシャルコミック,げんえいのはしゃぞろあーく げきじょうばんぽけっともんすたーすぺしゃるこみっく,Pokemon:Zoroark: Master of Illusions Theater version Pokemon special comic
幻影博覧会,げんえいはくらんかい,GeneiHakurankai
幻影ヲ駆ケル太陽,げんえいをかけるたいよう,Genei wo kakeru taiyou
圏外です,けんがいです,KENGAI DESU
喧嘩稼業,けんかかぎょう,Kenka Kagyo
剣客 渋井柿之助,けんかく しぶいかきのすけ,Kenkaku Shibui Kakinosuke
剣客商売(大島やすいち版),けんかくしょうばいおおしまやすいちばん,KENKAKUSHOUBAI OHSHIMA YASUICHI Version
剣客商売(さいとう・たかを版),けんかくしょうばいさいとうたかをばん,KENKAKUSHOUBAI SAITOUTAKAWO Version
厳格に訊け!,げんかくにきけ,GENKAKU NI KIKE
幻覚ピカソ,げんかくぴかそ,Genkaku Picasso
喧嘩商売,けんかしょうばい,Kenka shobai
ケンガンアシュラ,Kengan Ashura,
ケンガンアシュラゼロ,Kengan Ashura Zero,
剣姫、咲く,けんきさく,Kenki saku
剣客異聞録 甦りし蒼紅の刃〜サムライスピリッツ新章〜,けんきゃくいぶんろくよみがえりしそうくのやいばさむらいすぴりっつしんしょう,SAMURAI SHODOWN WARRIORS RAGE
元気やでっ,げんきやでっ,Genki-yade
現金を燃やす会(別題『生きても生きても雨』),げんきんをもやすかい,Cash burning party
けんけん猫間軒,けんけんねこまけん,Ken Ken Nekomaken
剣光妃 日ノ国大帝國軍くれない一騎当千隊,けんこうき ひのくにだいていこくぐんくれないいっきとうせんたい,KENKOUKI
拳鋼少女リク,けんこうしょうじょりく,Kenkou Shoujo RIKU
ケンコー全裸系水泳部 ウミショー,けんこうぜんらけいすいえいぶうみしょう,UMI-SHO: Kenko Zenra-kei Suiei-bu
健康で文化的な最低限度の生活,けんこうでぶんかてきなさいていげんどのせいかつ,Kenko de Bunkateki na Saiteigendo no Seikatsu
剣豪伝ルーレットバトラー,けんごうでんるーれっとばとらー,Roulette Battler
げんこつ岩太,げんこつがんた,GENKOTSU GANTA
源さん刑事,げんさんでか,Gen san Deca
拳児,けんじ,Kenji
原始乙女と神の塔,げんしおとめとかみのとう,Genshiotome To Kami No Tou
げんしけん,Genshiken (The Society for the Study of Modern Visual Culture),
建師ケン作,けんしけんさく,Kenshi Kensaku
げんしけん 二代目,げんしけんにだいめ,Genshiken Nidaime
原始少年ギャオ,げんししょうねんぎゃお,GYAO The Primitive Boy
原始少年リュウ,げんししょうねんりゅう,Genshi shounen Ryuu
幻仔譚 じゃのめ,げんしたん じゃのめ,Genshi Tan Janome
源氏物語,げんじものがたり,Genji Monogatari
賢者の長き不在 -THE FIRSTKING ADVENTURE-,けんじゃのながきふざい ざ ふぁーすときんぐ あどべんちゃー,The First King Adventure
研修医なな子,けんしゅういななこ,Kenshuu i nanako
拳銃神,けんじゅうしん,Kenjuu Shin
原獣文書,げんじゅうぶんしょ,Document of The Original Beast
玄奘西域記,げんじょうさいいきき,Gwnjou Saiikiki
原色超人PAINT‐MAN,げんしょくちょうじんぺいんとまん,NaturalColor SuperMan PaintMan
剣聖ツバメ,けんせいつばめ,Ken-sei Tsubame
健全ロボ ダイミダラー,けんぜんろぼ だいみだらー,Kenzen Robo Daimidaler
健全ロボ ダイミダラーOGS,けんぜんろぼだいみだらーおーじーえす,Kenzen robo Daimidaler OGS
幻想水滸伝Ⅲ〜運命の継承者〜,げんそうすいこでんすりい うんめいのけいしょうしゃ,Gensou suikoden 3 Unmei no keishousha
幻想世界英雄烈伝 フェアプレイズ,げんそうせかいえいゆうれつでん ふぇあぷれいず,Fantasy World Hero Story
幻想大陸,げんそうたいりく,Gensou tairiku
幻蔵人形鬼話,げんぞうひとがたきわ,Genzou Hitogata Kiwa
現存!古代生物史 パッキー,げんぞん こだいせいぶつし ぱっきー,Genzon! kodaiseibutsushi PACKY
現代怪奇絵巻,げんだいかいきえまき,Gendai Kaiki Emaki
現代思想の遭難者たち,げんだいしそうのそうなんしゃたち,Gendai sisou no sounansya tachi
霊媒師いずな(現代都市妖鬼考 霊媒師いずな),げんだいとしようきこう れいばいしいずな,The spiritual medium Izuna (Reibaishi Izuna)
現代魔女図鑑,げんだいまじょずかん,Gendai majo zukan
健太やります!,けんたやります,KENTA Yarimasu!
げんCha!,げんちゃ,GenCha!
県庁の星,けんちょうのほし,Kencho no Hoshi
限定彼女,げんていかのじょ,Gentei kanojo
拳闘暗黒伝セスタス,けんとうあんこくでんせすたす,Cestus
拳闘王ゴッドフェニックス順平,けんとうおうごっどふぇにっくすじゅんぺい,Boxing champ God Phoenix Junpei
幻燈倶楽部,げんとうくらぶ,Gentou Club
拳奴死闘伝セスタス,けんどしとうでんせすたす,Legend of desperate struggle Cestus
ケンネル所沢,けんねるところざわ,Kennel Tokorozawa
けんぷファー,Kampfer,
玄米せんせいの弁当箱,げんまいせんせいのべんとうばこ,Gemmai sensei no bentou bako
玄米ブレード 雷句誠短編集,げんまいぶれーど,Genmai Blade
幻魔大戦,げんまたいせん,GENMATAISEN
幻魔大戦-神話前夜の章-,げんまたいせんしんわぜんやのしょう,Genma Taisen Shinwa Zenya no Sho
けんもほろろ,Ken mo hororo,
現約聖書,げんやくせいしょ,Presently about Bible
県立海空高校野球部員山下たろーくん,けんりつうみそらこうこうやきゅうぶいんやましたたろーくん,Yamasitatarokun
県立雲田場高校地球侵略部,けんりつうんだばこうこうちきゅうしんりゃくぶ,Kenritsu Undaba Highschool Chikyu Shinryaku bu
県立地球防衛軍,けんりつちきゅうぼうえいぐん,Kenritsu chikyuuboueigun
源流武闘伝 -ORIGIN-,げんりゅうぶとうでん おりじん,Genryu Butouden ORIGIN
権力の犬ポリスワン!,けんりょくのいぬぽりすわん,Kenryoku no Inu Police Wan!
犬狼伝説,けんろうでんせつ,Kerberos panzer copo
元禄御畳奉行の日記,げんろくおたたみぶぎょうのにっき,Genroku Otatami Bugyou no Nikki
眩惑の摩天楼,げんわくのまてんろう,Genwaku no Matenrou
