title,title_furigana,title_en
佐武と市捕物控,さぶといち とりものひかえ,Sabu to Ichi Torimono Hikae
佐武と市捕物控 死やらく生,さぶといちとりものひかえ しやらくせい,Sabu to Ichi Torimonohikae Shiyarakusei
サブマリン707,さぶまりんななまるなな,Submarin707
ザ・プライザー,The prizer,
サプリビンダーズ,Saprivinders,
THEフンドシ守護霊,ざふんどししゅごれい,THEFUNDOSHISHUGOREI
サーベル・タイガー,Sabel tiger,
サボテン君,さぼてんくん,Saboten kun
サボテンの娘,さぼてんのむすめ,Saboten no musume
サマーウォーズ,SUMMER WARS,
サマーウォーズ キング・カズマvsクイーン・オズ,さまーうぉーず きんぐかずまぶいえすくいーんおず,Summer Wars King Kazuma VS Queen OZ
サマー・ソルト・ターン,Summer Salt Turn,
サマータイムレンダ,Summer time rendering,
ザ・松田 超人最強伝説,ざ まつだ ちょうじんさいきょうでんせつ,The Matsuda Chojin Saikyo Densetsu
ザ・松田 ブラックエンジェルズ,ざ まつだ ぶらっくえんじぇるず,The Matsuda Black Angels
サマヨイザクラ,Samayoi Zakura,
サミット学園,さみっとがくえん,Summit School
寒くなると肩を寄せて,さむくなるとかたをよせて,Put a shoulder if you become cold
サムライうさぎ,SAMURAI USAGI,
samurai GIRL,さむらいがーる,Samurai GIRL
サムライガール21,さむらいがーるにじゅういち,SAMURAI Girl 21
サムライジ,SAMURAIJI,
侍ジャイアンツ,さむらいじゃいあんつ,SAMURAI GIANTS
サムライスピリッツ,SAMURAI SPIRITS,
サムライスピリッツ カントリーロード 雪伝,さむらいすぴりっつ かんとりーろーど ゆきでん,Samurai spirits country loading Yukiden
サムライスピリッツ 島原天草邪神城攻略編,さむらいすぴりっつ しまばらあまくさじゃしんじょうこうりゃくへん,"SAMURAI SPIRITS Ver,Ken Ishikawa"
SAMURAI7(サムライ7),さむらいせぶん,SAMURAI 7
サムライソルジャー,Samurai Soldier,
サムライダー88,さむらいだー88,SAMURIDER 88
サムライダー(2003年版),Samuraider ver 2003,
侍大冒険,さむらいだいぼうけん,Samurai daibouken
サムライチャンプルー,Samurai Champloo,
SAMURAI DEEPER KYO,さむらいでぃーぱーきょう,SAMURAI DEEPER KYO
サムライ刑事,さむらいでか,SAMURAI DEKA
サムライドライブ,Samurai Drive,
侍父,さむらいぱぱ,Samurai PAPA
さむらいブルース,Samurai burus,
さむらいブルース 東海道世直し旅 ひょう六活人剣,さむらいぶるーす とうかいどうよなおしたび ひょうろくかつじんけん,Samurai burus in Toukai street
SAMURAIMAN,さむらいまん,SAMURAIMAN
サムライ・ラガッツィ -戦国少年西方見聞録-,さむらいらがっつぃ せんごくしょうねんせいほうけんぶんろく,Samurai Ragazzi war-torn country boy west memoirs
サムライリーガーズ,Samurai Leaguers,
ザ・ムーン,The Moon,
鮫島、最後の十五日,さめじま さいごのじゅうごにち,"Samejima, Saigo no Juugonichi"
鮫肌男と桃尻女,さめはだおとことももじりおんな,Samehada Otoko To Momojiri Onna
THE MOMOTAROH,ざももたろう,THE MOMOTAROH
THE MOMOTAROH PART2,ざ ももたろー ぱーとつー,THE MOMOTAROH PART2
左門くんはサモナー,さもんくんはさもなー,Samon-kun wa summoner
the yakiniku people プルコギ,ざ やきにくぴーぷる ぷるこぎ,the yakiniku people bul go gi
清々と,さやさやと,Sayasayato
サヤビト,Sayabito -Sword of Destiny-,
サユリ,Sayuri,
サユリ1号,さゆり1ごう,Sayuri 1gou
