title,title_furigana,title_en
ゆらめき!パラダイス★GIRL,ゆらめきぱらだいすがーる,Yurameki!Paradise GIRL
ゆらゆら薬局(ファーマシー)プラリネ,ゆらゆらふぁーましーぷらりね,Yurayura pharmacie ''Praline''
ユリゴコロ,Yurigokoro,
百合男子,ゆりだんし,Yuri danshi
ゆりてつ 私立百合ヶ咲女子高鉄道部,ゆりてつ しりつゆりがさきじょしこうてつどうぶ,Yuritetsu
ゆりめくる日々,ゆりめくるひび,Yurimekuru hibi
ゆりゆり,Yuriyuri,
ゆるキャン△,ゆるきゃん,Yurucamp (Yurukyan)
ゆるめいつ,Yuru mates,
ゆるゆり,Yuruyuri,
ゆるユルにゃー!!,Yuru Yul nya!!,
ゆるりずむ,YURURISM,
ユンボル -JUMBOR-,ゆんぼる,JUMBOR
