title,title_furigana,title_en
TAKERU-SUSANOH〜魔性の剣より,たける すさのを ましょうのけんより,TAKERU-SUSANOH - Masho no Ken yori
タケルの誓い,たけるのちかい,TAKERU no tikai
タケル道,たけるみち,TAKERU MICHI
タケヲちゃん物怪録,たけをちゃんぶっかいろく,Takeo-chan bukkairoku
ダシマスター,Dashi master,
多重人格探偵サイコ,たじゅうじんかくたんていさいこ,MPD PSYCHO
助けて!フラワーマン,たすけてふらわーまん,Help!Flower Man.
ダスト8,だすとえいと,Dust 8
ダストボックス2.5,だすとぼっくすにてんご,Dustbox 2.5
ダズハント,DUDS HUNT,
惰性67パーセント,だせい67ぱーせんと,Inertia 67%
黄昏乙女×アムネジア,たそがれおとめ あむねじあ,Dusk maiden of Amnesia
黄昏シティグラフィティ,たそがれしてぃぐらふぃてぃ,City Graffiti of dusk
黄昏のイエスマン,たそがれのいえすまん,TASOGARENO YESMAN
たそがれのにわ,Tasogare no niwa,
たそかれの夢,たそかれのゆめ,TASOKARE NO YUME
たそがれ橋駅前 おもかげ食堂,たそがればしえきまえ おもかげしょくどう,Tasogarebashi Ekimae Omokage Shokudou
黄昏流星群,たそがれりゅうせいぐん,Tasogare ryusei gun
DADA !,だだ,DADA !
ただいま!,Tadaima!,
ただいま寄生中,ただいまきせいちゅう,Tadaima kiseityu
ただいま勤務中,ただいまきんむちゅう,Tadaima Kinmuchuu
ただいま参上!ヤッターマン,ただいまさんじょうやったーまん,Tadaima Sanjou! Yatter Man
ただいま授業中,ただいまじゅぎょうちゅう,Lets Teaching time
ただいま独身中,ただいまどくしんちゅう,Tadaima Dokushinchuu
ただいま勉強中,ただいまべんきょうちゅう,Tadaima Benkyouchuu
たたかうお嫁さま,たたかうおよめさま,Tatakau Oyomesama
戦うメイドさん!,たたかうめいどさん,Tatakau Maid-san
戦えアトラス,たたかえあとらす,Tatakae Atlas
戦え!アナウンサー,たたかえあなうんさー,The Announcers be Fighting
たたかえ!お母さん,たたかえおかあさん,Tatakae!Okaasan
戦え!グリーンベレーくん,たたかえぐりーんべれーくん,Fight! Green Beret kun
戦え!軍人くん,たたかえぐんじんくん,TATAKAEGUNJINKUN
たたかえ!たらんてら,Fight!Tarantera,
戦え!超ロボット生命体トランスフォーマー ザ☆コミックス,たたかえちょうろぼっとせいめいたいとらんすふぉーまーざこみっくす,Tatakae Chou Robot Seimeitai Transformer
戦え!超ロボット生命体トランスフォーマー スクランブルコミック,たたかえちょうろぼっとせいめいたいとらんすふぉーまー すくらんぶるこみっく,Tamae chou robot seimeitai transformer scramble comic
戦え!?バトンQ,たたかえばとんきゅー,Fight!? baton Q (Tatakae baton q)
戦え!マイティジャック,たたかえまいてぃじゃっく,Tatakae! Mighty Jack
闘将!拉麺男(たたかえ!ラーメンマン),たたかえ らーめんまん,Tatakae Ramenman
戦え梁山泊! 史上最強の弟子,たたかえりょうざんぱく しじょうさいきょうのでし,Tatakae Ryouzanpaku!Shijousaikyou No Deshi
ただしイケメンに限る,ただしいけめんにかぎる,But I am limited to a good-looking man
正しいコドモの作り方,ただしいこどものつくりかた,Tadashii Kodomo no Tsukurikata
正しい恋愛のススメ,ただしいれんあいのすすめ,Tadashii Renai No susume
ダダダ,DADADA,
タダとフロルの スペース ストリート,Tadatofurorunosupe-su Sutori-to,
畳の花道,たたみのはなみち,Tatami no hanamichi
ただ離婚してないだけ,ただりこんしてないだけ,Tada Rikon Shitenaidake
だちかん,Dachikan,
たちまち晴太,たちまちはれた,Tachimachi hareta
龍が淵の乙女,たつがふちのおとめ,Tatsu ga huchi no otome
DuckTaiL SLuGGER,だっくているすらっがー,DuckTaiL SLuGGER
タッコク!!!,Takkoku,
タッジー・マッジー,Tazye Mazye,
ダッシュ勝平,だっしゅかっぺい,Dash Kappei
ダッシュ!!カンカン娘,だっしゅかんかんむすめ,Dash!!Kankan musume
ダッシュ!四駆郎,だっしゅ よんくろう,Dash! Yonkurou
