title,title_furigana,title_en
東方三月精 Strange and Bright Nature Deity.,とうほうさんげっせいすとれんじあんどぶらいとねいちゃーでゅーてぃー,Three fairies of light in the east. -Strange and Bright Nature Deity.
東方鈴奈庵 〜Forbidden Scrollery.,とうほうすずなあん ふぉーびどぅん すくろーらりー,Touhou Suzunaan Forbidden Scrollery
逃亡弁護士成田誠,とうぼうべんごしなりたまこと,Toubou Bengoshi Narita Makoto
東方儚月抄 -Silent Sinner in Blue.-,とうほうぼうげつしょうさいれんとしなーいんぶるー,Touhoh Bohgetsu-shou. -Silent Sinner in Blue.-
童夢,どうむ,Domu
透明アクセル,とうめいあくせる,Toumei Accel
透明なゆりかご 〜産婦人科医院看護師見習い日記〜,とうめいなゆりかご さんふじんかいいんかんごしみならいにっき,Toumei na yurikago sanhujinka iin kangoshi minarai nikki
透明人間の作り方,とうめいにんげんのつくりかた,How to make Invisible Men
透明人間の骨,とうめいにんげんのほね,Toumei Ningen no Hone
堂本ルール,どうもとるーる,Doumoto Rule
Tomorrows,とぅもろうず,Tomorrows
東遊記,とうゆうき,Touyuuki
東洋妖人伝 用神坊,とうようようじんでん ようじんぼう,Toyo youjinden Youjinbou
どうらく息子,どうらくむすこ,Douraku musuko
動乱,どうらん,DOH RAN
true tears,とぅるーてぃあーず,True tears
True Love,とぅるーらぶ,True Love
遠い星から来たALICE,とおいほしからきたありす,Toi Hoshi kara kita ALICE
遠くへいきたい,とおくへいきたい,Touku Ni Ikitai
遠野モノがたり,とおのものがたり,Tono Mono Gatari
ドオベルマン,Dauberman,
トカゲの王,とかげのおう,Tokage no ou
ドカコック,DOKACOOK!,
どがしかでん,Dogashikaden,
ドカベン(無印),Dokaben,
ドカベン -スーパースターズ編-,どかべん すーぱーすたーずへん,Dokaben Super-Stars hen
ドカベン -ドリームトーナメント編-,どかべん どりーむーなめんとへん,DOKABEN: Dream Tounament
ドカベン -プロ野球編-,どかべん ぷろやきゅうへん,Dokaben: Professional Baseball (Dokaben Proyakyu hen)
トガリ,Togari,
咎狩 白,とがり しろ,Togari shiro
トキ,Nipponia Nippon,
朱鷺色三角,とぎいろとらいあんぐる,Toki iro triangle
トキオ,Tokio,
トキオトナナミ,Tokio to Nanami,
TOKIOの我王,ときおのがおう,TOKIO NO GAOU
時坂さんは僕と地球に厳しすぎる。,ときさかさんはぼくとちきゅうにきびしすぎる,Tokisakasan ha boku to chikyuu ni kibishisugiru
怜-Toki-,とき さきすぴんおふ,Toki (Saki)
どきどき,Doki Doki,
DOKI DOKI(ドキドキ) - 高瀬由香版 -,どきどき たかせゆかばん,DOKI DOKI (Yuka Takase presents)
どきどきDo!れみ,どきどきどれみ,Dokidoki Do! Remi
どきどきハートビート,Dokidokihartbeat,
ドキドキ!プリキュア,Dokidoki Precure,
どきどき魔女神判!,どきどきまじょしんぱん,Dokidoki Majo Shinpan!
時の行者,ときのぎょうしゃ,Toki no Gyoujya
時の守護者,ときのしゅごしゃ,Time Guardian
刻の大地,ときのだいち,Toki no Daichi
ドギばぐ,Do Gi Ba Gu,
ときめきトゥナイト,Tokimeki twunaito,
ときめきトゥナイト 真壁俊の事情,ときめきとぅないと まかべしゅんのじじょう,Tokimeki twunaito makabe shun no jijou
ときめきまっくん!,Tokimeki Makkun!,
ときめきミッドナイト,Tokimeki midnight,
ときめきメモリアル OnlyLove,ときめきめもりある おんりーらぶ,Tokkimeki Memorial Only Love
ときめきももいろハイスクール,Tokimeki Momoiro Highschool,
ド級編隊エグゼロス,どきゅうへんたいえぐぜろす,Dokyuu Hentai Eguzerosu
度胸星,どきょうぼし,Dokyobosi
東京喰種 トーキョーグール,とーきょーぐーる,Tokyo Ghoul
東京喰種 トーキョーグール:re,とーきょーぐーる り,Tokyo Ghoul:re
トキワ来たれり!!,ときわきたれり,Tokiwa kitareri!!
トキワボウルの女神さま,ときわぼうるのめがみさま,The Goddess In Tokiwa Bowl
時をかける少女 after,ときをかけるしょうじょあふたー,Toki wo Kakeru Shoujo After
時をかける少女(琴音らんまる版),ときをかけるしょうじょことねらんまるばん,The Girl Who Leapt Through Time (Toki o Kakeru Shoujo) Kotone Ranmaru's version -
時をかける少女(ツガノ ガク版),ときをかけるしょうじょつがのがくばん,The Girl Who Leapt Through Time (Toki o Kakeru Shoujo) - Tsugano Gaku's version -
毒入り,どくいり,Dokuiri
土偶ファミリー,どぐうふぁみりー,DOGUH FAMILY
徳川家康,とくがわいえやす よこやまみつてる,Tokugawa Ieyasu [Yokoyama Mitsuteru]
徳川生徒会,とくがわせいとかい,Tokugawa Seitokai
徳川八代将軍異聞 吉宗が嗤う,とくがわはちだいしょうぐんいぶん よしむねがわらう,YOSHIMUNE ga Warau
独裁君,どくさいくん,Dokusai kun
トクサツガガガ,Tokusatsu Gagaga,
特殊空挺部隊 雷神,とくしゅくうていぶたいらいじん,Tokushu Kuutei Butai Raijin
独身アパートどくだみ荘,どくしんあぱーとどくだみそう,Dokushin Apart Dokudami Sou
毒頭,どくず,Dokuzu
特捜戦隊デカレンジャー THE MOVIE フルブラスト・アクション,とくそうせんたいでかれんじゃー ざ むーびー ふるぶらすとあくしょん,Tokuso Sentai Dekarenja The Movie Full Blast Action
Dr.アシュラ,どくたーあしゅら,Dr.Ashura
Dr.クマひげ,どくたーくまひげ,Dr.Kumahige
Doctor K(ドクターケー),どくたーけー,Doctor K
ドクターコップ無頼,どくたーこっぷぶらい,Dr.cop Burai
Dr.コトー診療所,どくたーことーしんりょうじょ,Dr. Koto Shinryoujo
ドクター早乙女,どくたーさおとめ,Dr.Saotome
Dr.STONE(ドクターストーン),どくたーすとーん,Dr.STONE
Dr.スランプ,どくたーすらんぷ,Dr. Slump
ドクター秩父山,どくたーちちぶやま,Doctor. CHICHIBUYAMA
Dr.DMAT〜瓦礫の下のヒポクラテス〜,どくたーでぃーまっと がれきのしたのひぽくらてす,Dr.DMAT gareki no shita no hipokuratesu
Dr.デュオ,どくたーでゅお,Dr.DUO
Dr.猫柳田の科学的青春―空想科学大戦!SPECIAL EDITION,どくたーねこやなぎだのかがくてきせいしゅん くうそうかがくたいせん すぺしゃるえでぃしょん,Dr.Nekoyanagida's scientific youth
特ダネ三面キャプターズ,とくだねさんめんきゃぷたーず,Tokudane sanmen captors
Dr.NOGUCHI -ドクター野口-,どくたーのぐち,Dr.NOGUCHI
Dr.ハーレー,どくたーはーれー,Dr.HARLEY
恐怖症博士(ドクター・フォービア),どくたー ふぉーびあ,Dokuta-fo-bia
Dr.プリズナー,どくたーぷりずなー,Dr. Prisoner
ドクターマリオくん,Docter Mario-kun,
ドクターメシア,Dr. Messiah,
Dr.リンにきいてみて!,どくたーりんにきいてみて,Let's take a consult with Dr. Rin/Please Ask Dr. Rin!(Dr. Rin ni Kittemitte)
Dr.るっる,どくたーるっる,Dr. Rurru
毒贄クッキング,どくにえくっきんぐ,Dokunie Cooking
トクボウ 朝倉草平,とくぼう あさくらそうへい,Tokubo-Souhei Asakura
ドクムシ,Dokumushi,
特命係長只野仁,とくめいかかりちょうただのひとし,Tokumei kakarityo tadano hitoshi
特命高校生,とくめいこうこうせい,Tokumeikoukousei
匿名の彼女たち,とくめいのかのじょたち,Tokumei No Kanojo Tachi
特例措置団体ステラ女学院高等科C3部,とくれいそちだんたいすてらじょがくいんこうとうかしーきゅーぶ,Tokurei sochi dantai Stella jogakuin koutouka c cube
DOKURO-毒狼-,どくろ,DOKURO
ドクロ坊主,どくろぼうず,Dokuro bouzu
時計じかけの姉,とけいじかけのあね,Tokei Jikake No Ane
時計仕掛けのりんご,とけいじかけのりんご,Tokei jikake no ringo
どげせん,Dogesen,
棘にくちづけ,とげにくちづけ,Toge ni kuchiduke
どこか遠くの話をしよう,どこかとおくのはなしをしよう,Dokoka tooku no hanashi o shiyou
とことんトシコ,Tokoton Toshiko,
とーこん家族,とーこんかぞく,Tokon kazoku
ど根性ガエル,どこんじょうがえる,Dokonjou Gaeru
ど根性ガエルの娘,どこんじょうがえるのむすめ,Dokonjou Gaeru no Musume
ド根性小学生ボン・ビー太,どこんじょうしょうがくせいぼんびーた,Dokonjou Shougakusei Bonbita
閉ざされたネルガル,とざされたねるがる,Tozasareta Nergal
刀使ノ巫女,とじのみこ,Toji no Miko(comic)
図書委員長の品格,としょいいんちょうのひんかく,Tosyoiinchou no Hinkaku
図書館戦争〜SPITFIRE!,としょかんせんそう すぴっとふぁいあ,Library wars and SPITFIRE
図書館戦争〜LOVE&WAR,としょかんせんそう らぶあんどうぉう,Library wars and LOVE&amp;WAR
図書館の主,としょかんのあるじ,Toshokan no Aruji
ドジラセンセー,Dodzilla Sensei,
ドージン活動、はじめました!?,どーじんかつどう はじめました,Dojin Katsudou hajimemashita
ドージンワーク,Dojin Work,
どすこい!サイぼん,DOSUKOISAIBON,
どす恋ジゴロ,どすこいじごろ,Dosukoi jigoro
ドストエフスキーの犬 ジョージ秋山短編集,どすとえふすきーのいぬ じょーじあきやまたんぺんしゅう,Dostoevsky's dog George Akiyama short edit
ドスペラード,Dosperado,
Doする!?パラダイス,どーするぱらだいす,Do suru!? Paradise.
どーする!?わんこ,Dousuru !? Wanko,
土星マンション,どせいまんしょん,Dosei mansion
ど先端ナース,どせんたんなーす,Do sentan Nurse
トータスデリバリー,Tortoise Delivery,
ドーターメーカー,Daughter Maker,
トータルファイターカオ,Total Fighter KAO,
どついたれ,Dotsuitare,
とっかぶ,Tokkabu,
トッキュー!!,Tokkyu!!,
どっきり!エンジェル,Dokkiri!Angel,
どっきりドクター,Dokkiri doctor,
どっきりマイクローン,Dokkiri My Clone,
どっきんロリポップ,Dokkin lolipop,
DOG END,どっぐえんど,DOG END
DOGS/BULLETS & CARNAGE,どっぐす ばれっつ あんど かーねいじ,DOGS
ドッグソルジャー,Dog Soldier,
特区八犬士[code:T-8],とっくはちけんしこーどてぃー8,Tokku hakkenshi code T8
DOG LAW,どっぐ ろう,Dog Law
とつげきウルフ,TOTUGEKI WOLF,
突撃チキン!,とつげきちきん,Totsugeki Chicken!
突撃!永田町,とつげきながたちょう,Totsugeki!Nagatachou
突撃!パッパラ隊,とつげき ぱっぱらたい,Totugeki! pappara tai
とつげき!ぷるぷる学園,とつげき ぷるぷるがくえん,Totsugeki! Purupuru gakuen
TOKKO,とっこう,TOKKO Devil's awaken
特攻事務員ミノワ,とっこうじむいんみのわ,Tokkou jimuin Minowa
特攻!!ゾイド少年隊,とっこうぞいどしょうねんたい,Tokko zoid syounentai
特攻天女,とっこうてんにょ,Tokkou Tennyo
