title,title_furigana,title_en
機動戦士ガンダム00(田口央斗版),きどうせんしがんだむだぶるおー たぐちおうとばん,MOBILE SUIT GUNDAM 00 (Taguchi Outo version)
機動戦士ガンダムZZ,きどうせんしがんだむだぶるぜーた,Mobile Suit Gundam ZZ
機動戦士ガンダムZZ外伝 ジオンの幻陽,きどうせんしがんだむだぶるぜーたがいでんじおんのげんよう,Mobile suit Gundam ZZ Side Story: Mirage of Zeon
機動戦士ガンダム 鉄血のオルフェンズ,きどうせんしがんだむ てっけつのおるふぇんず,MOBILE SUIT GUNDAM IRON-BLOODED ORPHANS
機動戦士ガンダム 鉄血のオルフェンズ 月鋼,きどうせんしがんだむ てっけつのおるふぇんず げっこう,MOBILE SUIT GUNDAM IRON-BLOODED ORPHANS GEKKOU
機動戦士ガンダム Twilight AXIS,きどうせんしがんだむとわいらいとあくしず,MOBILE SUIT GUNDAM Twilight Axis
機動戦士ガンダム 名も無き戦場,きどうせんしがんだむ なもなきせんじょう,Mobile Suit Gundam: Nameless Battlefield
機動戦士ガンダム FAR EAST JAPAN,きどうせんしがんだむ ふぁーいーすとじゃぱん,MOBILE SUIT GUNDAM FAR EAST JAPAN
機動戦士ガンダム ムーンクライシス,きどうせんしがんだむ むーんくらいしす,Mobile Suit GUNDAM Moon Crisis
機動戦士ガンダム MS IGLOO 603〜一年戦争秘録〜,きどうせんしがんだむ もびるすーついぐるー,Mobile Suit Gundam MS IGLOO
機動戦士ガンダム MSジェネレーション,きどうせんしがんだむ もびるすーつじぇねれーしょん,Mobile Suit GUNDAM Mobile Suit Generation
機動戦士ガンダム U.C.0096 ラスト・サン,きどうせんしがんだむゆーしーだぶるおーないんてぃーしっくす らすとさん,MOBILE SUIT GUNDAM U.C.0096 LAST SUN
機動戦士ガンダムU.C.0094 アクロス・ザ・スカイ,きどうせんしがんだむゆーしーだぶるおーないんてぃーふぉー あくろすざすかい,SUIT GUNDAM U.C.0094 ACROSS THE SKY
機動戦士ガンダムUC バンデシネ,きどうせんしがんだむゆーしー ばんでしね,Mobile Suit Gundam UC: bande dessin&amp;eacutee
機動戦士ガンダムUC MSV 楔,きどうせんしがんだむゆにこーん えむえすぶい くさび,MOBILE SUIT GUNDAM UC MSV KUSABI
機動戦士ガンダム Reon,きどうせんしがんだむ れおん,Mobile Suit Gundam Reon
機動戦士クロスボーンガンダム,きどうせんしくろすぼーんがんだむ,Mobile Suit Crossborn Gundam
機動戦士クロスボーン・ガンダム 鋼鉄の7人,きどうせんし くろすぼーんがんだむ こうてつのしちにん,Mobile Suit Crossborn Gundam Steel Seven
機動戦士クロスボーン・ガンダム ゴースト,きどうせんしくろすぼーんがんだむ ごーすと,Mobile Suit Cross Bone Gundam Ghost
機動戦士クロスボーン・ガンダム-スカルハート-,きどうせんしくろすぼーんがんだむすかるはーと,Mobile Suit CrossbornGundam -Skall Heart-
機動戦士クロスボーン・ガンダム DUST,きどうせんしくろすぼーんがんだむだすと,Mobile Suit Cross Bone Gundam DUST
機動戦士Zガンダム,きどうせんしぜーたがんだむ,MOBILE SUIT Z GUNDAM [Kondo Kazuhisa]
機動戦士Zガンダム外伝 審判のメイス,きどうせんしぜーたがんだむがいでん しんぱんのめいす,Mobile Suit Z Gundam Mace of Judgement
機動戦士Zガンダム デイアフタートゥモロー〜カイ・シデンのレポートより〜,きどうせんしぜーたがんだむ でいあふたーとぅもろー かいしでんのれぽーとより,MOBILE SUIT Z GUNDAM Repotr of Kai Siden
機動戦士Zガンダム Define,きどうせんしぜーたがんだむ でぃふぁいん,MOBILE SUIT ZETA GUNDAM Define
機動戦士VS伝説巨神 逆襲のギガンティス,きどうせんしたいでんせつきょじんぎゃくしゅうのぎがんてぃす,GUNDAM VS. IDEON
機動戦士Vガンダム外伝〜脱出計画編〜,きどうせんしびくとりーがんだむがいでん だっしゅつけいかくへん,Mobile Suit Victory Gundam Outside Story
機動戦士Vガンダム,きどうせんしぶいがんだむ,Mobile Suit Victory Gundam
機動戦士MOONガンダム,きどうせんしむーんがんだむ,MOBILE SUIT MOON GUNDAM
機動武闘外伝ガンダムファイト7th,きどうぶとうがいでんがんだむふぁいとせぶんす,Kidou butou gaiden Gundam Fight 7th
機動武闘伝Gガンダム,きどうぶとうでんじーがんだむ,Mobile Fighter G Gundam
機動武闘伝Gガンダム 外伝-翔龍伝説-,きどうぶとうでんじーがんだむ がいでん しょうりゅうでんせつ,Kidou butouden G Gundam Gaiden Shouryuu densetsu
機動旅団八福神,きどうりょだんはちふくじん,Mechanized Infantries 8-Fukujin
キートン動物記〜MASTERキートン番外編,きーとんどうぶつきますたーきーとんばんがいへん,Keaton Doubutsu-ki Master Keaton Bangai-hen
