title,title_furigana,title_en
小田原ドラゴンくえすと,おだわらどらごんくえすと,Odawara Doragon Quest
おたんこナース,Otanko Nurse,
おちこぼれフルーツタルト,Ochikobore fruit tart,
オチつく家族,おちつくかぞく,OCHITUKUKAZOKU
オチビサン,Ochibi-san,
お茶にごす。,おちゃにごす,OTYANIGOSU
お茶の間,おちゃのま,OCHANOMA
お茶の間クエスト,おちゃのまくえすと,Ochanoma Quest
お憑かれさん(おじゃまんが島田くん お憑かれさん),おつかれさん おじゃまんがしまだくん おつかれさん,Ojamanga Shimadakun Otsukaresan
Odds,おっず,Odds
Odds GP!,おっず じーぴー,Odds GP!
オッス!少林寺,おっす しょうりんじ,Ossu! Shourinji
オッス!はるかちゃん,Ossu Haruka Cyan,
夫のちんぽが入らない,おっとのちんぽがはいらない,Otto no chinpo ga hairanai
おっとり捜査,おっとりそうさ,Ottori Sousa
オデッセイ,Odyssey,
OHでりしゃす!!,おーでりしゃす,Oh delicious!!
お天気お姉さん,おてんきおねえさん,Otenki Oneesan
おてんき君,おてんきくん,Otenki kun
お天気の巫女,おてんきのみこ,Otenki no Miko
おてんば珠姫さま!,おてんばたまひめさま,Otemba Tamahime sama
お父さんといっしょ!!,おとうさんといっしょ,Otosanto Issyo!!
お父さんは心配症,おとうさんはしんぱいしょう,Otosan wa shinpaisho
お父さんは時代小説が大好き,おとうさんはちゃんばらがだいすき,Otousann ha tyannbara ga daisuki
お父さんは年下,おとうさんはとしした,Otousan wa toshishita
弟の夫,おとうとのおっと,Otouto no Otto
オトウフようちえん,Otoufu youchien,
おとぎストーリー天使のしっぽ,おとぎすとーりーてんしのしっぽ,Otogi Story - Tenshi no Shippo P.E.T.S
おとぎの国のメメントモリ,おとぎのくにのめめんともり,Otogi no Kuni no Memento mori
おとぎのまちのれな,Otogi No Machi No Rena,
お伽話がきこえる,おとぎばなしがきこえる,Otogibanashi ga kikoeru
お伽話をあなたに,おとぎばなしをあなたに,The fairy tale story for you
おとぎ奉り,おとぎまつり,Otogi Matsuri
お伽もよう綾にしき,おとぎもようあやにしき,Otogimoyou ayanisiki
男一匹ガキ大将,おとこいっぴきがきだいしょう,Otoko ippiki gaki daishou
男おいどん,おとこおいどん,OTOKOOIDON
男大空,おとこおおぞら,OTOKOOHZORA
おとこ女おんな男,おとこおんなおんなおとこ,Otoko Onna Onna Otoko
男樹,おとこぎ,Otokogi
男樹四代目,おとこぎよんだいめ,Otokogi 4th(Otokogi Yondaime)
男組,おとこぐみ,OTOKO-GUMI
男坂,おとこざか,Otoko Zaka
男塾外伝 紅!!女塾,おとこじゅくがいでん くれない おんなじゅく,Otoko Juku Gaiden: Kurenai Onna Juku
男塾外伝 大豪院邪鬼,おとこじゅくがいでん だいごういんじゃき,Otoku Juku Gaiden: Daigouin Jaki
男塾外伝 伊達臣人,おとこじゅくがいでん だておみと,Otoko juku gaiden Date Omito
男ぞ!硬介,おとこぞこうすけ,Otoko zo! Kousuke
男たちの好日〜もう一つの経済創世記・牧玲睦物語〜,おとこたちのこうじつ もうひとつのけいざいそうせいき まきれいぼくものがたり,The Story of Reiboku Maki(Otoko tati no koujitsu)
男たちの大和/YAMATO,おとこたちのやまと,MEN OF YAMATO
男魂ロック,おとこだまろっく,Otokodama Rock
男どアホウ甲子園,おとこどあほうこうしえん,Otoko Doahou Koushien
男!度胸 メダカードファイターズ‎,おとこどきょうめだかーどふぁいたーず,Otoko Dokyo medacard fighters
男トラゴロウ,おとことらごろう,Otokotoragoro
男なら勝利の歌を,おとこならしょうりのうたを,OTOKONARA SHOURINO UTAWO
オート/コーネル,おーとこーねる,AUTOCORNELL
男の一枚 レッド・カード,おとこのいちまい れっどかーど,Otoko no ichimai Red Card
娚の一生,おとこのいっしょう,Otoko no issyo
おとこのこ物語,おとこのこものがたり,Otokonoko Monogatari
オトコの娘ラヴァーズ!!,おとこのこらばぁーず,Otokonoko lovers
男の自画像,おとこのじがぞう,Man's self-portrait
男の星座,おとこのせいざ,Otoko no Seiza
おとこ道,おとこみち,OTOKOMICHI
侠飯,おとこめし,Otokomeshi
男麺,おとこめーん,Otokomen
音無し幻十,おとなしげんじゅう,OTONASHI GENJU
音無さんは破壊神!,おとなしさんははかいしん,Otonashi-san wa hakaishin!
オトナになる方法,おとなになるほうほう,Otona ni naru houhou
オトナのいろは,Otona no iroha,
おとなの時間,おとなのじかん,Adult times
おとなのしくみ,Otona No Shikumi,
おとなの生徒手帳,おとなのせいとてちょう,Otona no Seitotechou
お隣さんゲーム,おとなりさんげーむ,Otonarisan game
おとなりボイスチャット,OTONARI Voice chat,
おとの教室,おとのきょうしつ,Oto no kyoushitsu
乙姫各駅散歩,おとひめかくえきさんぽ,Otohime kakueki sanpo
オート・フォーカス,Auto Focus,
おとぼけ課長,おとぼけかちょう,Otoboke kachou
おとぼけ茄子先生,おとぼけなすびせんせい,Otoboke Nasubisensei
AT Lady!,おーとまちっくれでぃ,Automatic Lady!
乙女色Stay Tune,おとめいろすていちゅーん,Otomeiro Stay Tune
乙女ウイルス,おとめういるす,Otome Virus
オトメシュラン,Otome-chelin (Otomeshuran),
乙女戦争 ディーヴチー・ヴァールカ,おとめせんそう でぃーぶちーばーるか,Divci valka
乙女とちぎり,おとめとちぎり,Otome to chigiri
乙女の力コブ,おとめのちからこぶ,Otome no Chikarakobu
オトメの帝国,おとめのていこく,Otome no Teikoku
乙女のホゾシタ,おとめのほぞした,Otome no Hozoshita
乙女ほるもん,おとめほるもん,Otome horumon
おとめ妖怪 ざくろ,おとめようかい ざくろ,Otome Youkai Zakuro
おとめ恋々,おとめれんれん,Otome renren
オトメン(乙男),Otomen,
おともだち,Otomodachi,
お友達からはじめましょう。,おともだちからはじめましょう,Otomodachi kara hajimemasyou
乙嫁語り,おとよめがたり,Otoyome Gatari
おトラさん,Otora san,
躍らないなら死ねばいいのに,おどらないならしねばいいのに,Odoranai nara shineba iinoni
おどりませんっ!,I don't dance!( Odorimasen! ),
おとりよせ王子 飯田好実,おとりよせおうじ いいだよしみ,Otoriyose Ouji Ida Yoshimi
踊る!アントワネットさま,おどるあんとわねっとさま,Odoru! Antoinette-sama
踊る教室,おどるきょうしつ,Odoru Kyoushitsu
踊る警官,おどるけいかん,Odoru Keikan
おどろきももの木笑店街,おどろきもものきしょうてんがい,Odoroki Momonoki Syoutengai
おどろ 〜陽子と田ノ中の百鬼行事件簿〜,おどろ ようことたのなかのひゃっきこうじけんぼ,Odoro Youko to Tanonaka no hyakkukou jikenbo
おどろ領域ナユラ,おどろりょういきなゆら,Odoro Ryouiki Nayura
同じ月を見ている,おなじつきをみている,Onaji Tsuki wo Miteiru
おなり〜っ ボロッ殿だい,おなりーっぼろっとのだい,Onari Borottono dai
鬼 (山岸涼子版),おに,Oni
おにいさまへ…,おにいさまへ,From brother
おにいちゃん★コントロール,おにいちゃんこんとろーる,Oniichan control
お兄ちゃんと一緒,おにいちゃんといっしょ,Brother together
お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,おにいちゃんのことなんかぜんぜんすきじゃないんだからね,Onichan no koto nanka zenzen suki ja naindakarane!!
お兄ちゃんビフォーアフター,おにいちゃんびふぉーあふたー,Oniichan before after
鬼踊れ!!,おにおどれ,Oni odore
鬼が来たりて,おにがきたりて,Oni ga kitarite
鬼が出るか蛇が出るか,おにがでるかじゃがでるか,Oni ga deruka ja ga deruka
鬼切様の箱入娘,おにきりさまのはこいりむすめ,Onikirisama no hakoirimusume
鬼切丸,おにきりまる,Onikirimaru
鬼切丸伝,おにきりまる でん,Onikirimaru Den
鬼組,おにぐみ,Team Oni(Oni-Gumi)
鬼組 THE REVOLVER,おにぐみ ざ りぼるばー,ONIGUMI THE REVOLVER
鬼ごっこ,おにごっこ,Oni-Gokko
鬼さんコチラ(重本ハジメ),おにさんこちら,Onisan kochira
おにさん、こちら(昼間行燈),Onisan Kochira (Hiruma Andon),
鬼死ね,おにしね,Oni shine
鬼ジャリ,おにじゃり,Onijari
オニデレ,ONI DERE,
オニナギ,Oninagi,
鬼のヒデトラ,おにのひでとら,Oni no Hidetora
鬼姫,おにひめ,Oni Hime
オニヒメ,Onihime 2016,
鬼平犯科帳,おにへいはんかちょう,ONIHEI HANKACHOU
オニマダラ,Onimadara,
鬼丸大将,おにまるたいしょう,Onimaru taisho
おにまん,Oniman,
鬼虫,おにむし,Onimushi
おにもて,Onimote,
鬼若と牛若 Edge of the World,おにわかとうしわか えっじおぶざわーるど,Oniwaka to Ushiwaka Edge of the World
鬼ヲ辿リテ幾星霜,おにをたどりていくせいそう,Oni wo tadorite ikuseisou
お義姉さんと僕。,おねえさんとぼく,Oneesan to boku
お姉さんは女子小学生に興味があります。,おねえさんはじょししょうがくせいにきょうみがあります,Oneesama wa joshishougakusei ni kyoumi ga arimasu
お姉ちゃんが来た,おねえちゃんがきた,Oneechan ga kita
おねがい朝倉さん,おねがいあさくらさん,Onegai Asakura san
お願い神サマ!,おねがいかみさま,"Please My God, Please... (Onegai Kamisama!)"
おねがい☆ティーチャー,おねがいてぃーちゃー,Please Teacher
お願い!ロイヤルニート,おねがいろいやるにーと,Onegai! royal neet
おねだりしてみて,Onedari shitemite,
おのぼり物語,おのぼりものがたり,Onobori Monogatari
老女的少女ひなたちゃん,おばあちゃんしょうじょひなたちゃん,The Cute Little Granny Girl Hinata chan
オバケのQ太郎,おばけのきゅうたろう,Obake no Kyuutarou
オバコブラ,OBACOBRA,
オバー自慢の爆弾鍋,おばーじまんのばくだんなべ,Obah Jiman no Bakudan Nabe
OPUS,おーぱす,OPUS
OVER TIME,おーばーたいむ,OVER TIME
オバタリアン,Obatarian,
OverDrive(オーバードライブ),おーばーどらいぶ,OverDrive
オーバードライブ魂,おーばーどらいぶこん,OVER DRIVE SPIRITS
お話になりません,おはなしになりません,Ohanashi ni narimasen
オハナホロホロ,Ohana Holoholo,
オバハンSOUL,おばはんそうる,Obahan SOUL
オーバーマンキングゲイナー,OVERMAN KING-GAINER,
O-HA-YO,おはよー,O-HA-YO
おはようおかえり,Ohayou Okaeri,
おはようKジロー,おはようけーじろー,Good morning Keijiro
おはようサバイブ,Good morning Survive,
おはよう!スパンク,Good Morning!Spank.,
オーバーレブ!,Over Reb!,
オーバーロード,Overlord,
OH・パンタクBOY,おーぱんたくぼーい,OH PANTAKU BOY
おひさま笑顔(向日葵),おひさまえがお ひまわり,OHISAMA EGAO
おひっこし,Ohikkoshi,
お一人様二つまで!,おひとりさまふたつまで,With up to two per person!
おひとり様物語,おひとりさまものがたり,Story of herself (Ohitori-sama monogatari)
おひとり食堂,おひとりしょくどう,Ohitori shokudou
帯をギュッとね!,おびをぎゅっとね,Obi O Gyuttone
オフィスのざしきわらし,Office no Zashiki Warashi,
オフィス北極星,おふぃすほっきょくせい,Office North Star
オフサイド,Offside,
オブリガード!,OBRIGADO!,
オープンセサミ,OPEN SESAME,
オープンセサミ〜武藤啓版〜,おーぷんせさみ むとうけいばん,Open sesami
オーベルジュろわぞぶりゅ,Auberge L'oiseau bleu,
OPERATION G.G.,おぺれーしょんじーじー,OPERATION G.G.
お坊サンバ!,おぼうさんば,Obou-Samba!
おぼっちゃまくん,Obotutyama kun,
溺れるナイフ,おぼれるないふ,Oboreru knife
溺れる花火,おぼれるはなび,Oboreru hanabi
朧,おぼろ,OBORO
OH!MYコンブ,おーまいこんぶ,OH!MY KONBU
お前はまだグンマを知らない,おまえはまだぐんまをしらない,You do not yet know Gumma
お前ら全員めんどくさい!,おまえらぜんいんめんどくさい,Omaera zenninn mendokusai
おまかせピース電器店,おまかせぴーすでんきてん,Omakase! Peace denkiten
おまけの小林クン,おまけのこばやしくん,Omake no Kobayashi kun
おまもりひまり,Omamori Himari,
おみそれ!トラぶりっ娘,おみそれとらぶりっこ,Omisore!Toraburikko
お迎えです。,おむかえです,The meeting
オムライス,Omurice,
Ω(オメガ),おめが,Omega
オメガトライブ,OMEGA TRIBE,
オメガトライブキングダム,Omega Tribe Kingdom,
思い、思われ、ふり、ふられ,おもい おもわれ ふり ふられ,Omoi omoware furi furare
おもいっきり探偵団 覇悪怒組(いしわた周一版),おもいっきりたんていだんはあどぐみ いしわたしゅういちばん,Omoikkiri tanteidan Haadogumi (Ishiwata Shuuichi)
おもいで 二宮ひかる短編集,おもいで にのみやひかるたんぺんしゅう,O mo i de
思い出の味 大陸食堂,おもいでのあじ たいりくしょくどう,Omoide no Aji Tairiku Shokudoh
おもかげ幻舞,おもかげげんぶ,Omokage Genbu
面影丸,おもかげまる,Omokagemaru
表萬家裏萬家,おもてまんけうらまんけ,Omotemanke Uramanke
主に泣いてます,おもにないてます,Omo ni Nai te masu
おもひでぽろぽろ,Omoide poroporo,
オモライくん,Omorai kun,
おやこ刑事,おやこでか,OYAKODEKA
親父,おやじ,Oyaji
親父の愛人と暮らす俺,おやじのあいじんとくらすおれ,Oyaji No Aijin To Kurasu Ore
おやすみシェヘラザード,Oyasumi Scheherazade,
おやすみなさい。,OYASUMINASAI,
おやすみプンプン,Oyasumi punpun,
おやつ,Oyatsu,
親はオタでも子は育つ!,おやはおたでもこはそだつ,Oya ha Ota demo Ko ha sodatsu
親バカ日誌,おやばかにっし,OYABAKANISSHI
親バカの壁,おやばかのかべ,OYABAKANOKABE
オヤマ!菊之助,おやまきくのすけ,Oyama!Kikunosuke
親指からロマンス,おやゆびからろまんす,Oyayubi kara romansu
親指さがし,おやゆびさがし,Oyayubisagashi
お湯屋へようこそ,おゆやへようこそ,Oyu-ya he yohkoso
泳げ!ひなのちゃん,およげ ひなのちゃん,Oyoge! Hinano-chan
およしになって!蘭丸さん,およしになってらんまるさん,Oyoshi ni natte Ranmaru san
オヨネコぶーにゃん(しあわせさん),Oyonekoboonyan,
HOLA!!〜オラ!!〜,おら,HOLA!!
おらあロココだ!,I am Rococo,
おらが村,おらがむら,Oragamura
オリエント,ORIENT,
オリオリスープ,Oli Oli Soup,
オリオン街(オリオンストリート),おりおんすとりーと,Orion street
オリジナルクエスト,Original Quest,
