title,title_furigana,title_en
くるるんっ☆りえるチェンジ!,くるるんりえるちぇんじ,Kururun Rieru change
呉井くんが宇宙人だと私だけが知っている,くれいくんがうちゅうじんだとわたしだけがしっている,I KNOW ONLY KUREI IS GRAY.
CRAZY FOR YOU,くれいじーふぉーゆー,CRAZY FOR YOU
グレイトフルデッド,GRATEFUL DEAD,
CLAYMORE (クレイモア),くれいもあ,CLAYMORE
クレオパトラD.C.,くれおぱとらでぃーしー,Cleopatra DC
GREGORY HORROR SHOW ANOTHER WORLD(グレゴリーホラーショー アナザーワールド),ぐれごりーほらーしょう あなざーわーるど,GREGORY HORROR SHOW ANOTHER WORLD
クレセントノイズ,CRESCENT NOISE,
グレートホース,Greathose,
グレートマジンガ-,Great Mazinger,
グレートマジンガー(テレビマガジン連載版),Great Mazinger TV Magazine,
グレートマジンガー(冒険王連載版),Great Mazinger Comic,
紅-KURENAI-,くれない,KURENAI
紅三四郎(九里一平版),くれないさんしろう くりいっぺいばん,Kurenai Sanshirou (Kuri Ippei)
紅三四郎(吉田竜夫版),くれないさんしろう よしだたつおばん,Kurenai Sanshirou (Yoshida Tatsuo)
くれない頭巾,くれない ずきん,Kurenai Zukin
紅の狼と足枷の羊,くれないのおおかみとあしかせのひつじ,Kurenai no ookami to ashikase no hitsuji
紅の戦艦,くれないのせんかん,Kurenai no Senkan
紅の挑戦者,くれないのちゃれんじゃー,Kurenai no Challenger
紅 kure-nai (山本ヤマト版),くれない やまもとやまとばん,Kurenai by Yamato Yamamoto
グレネーダー ほほえみの閃士,ぐれねーだーほほえみのせんし,Grenadier: Hohoemi no Senshi
グレペリ,Gureperi,
クレヨンしんちゃん,Crayon Shin-chan,
クレヨンしんちゃん SHIN-MEN,くれよんしんちゃん しんめん,SHIN-MEN
くれよん・でいず,Crayon Days,
愚連街,ぐれんがい,GURENGAI
グレンダイザー ギガ,Grendizer Giga,
グレンデル,Gurendel,
黒-kuro-,くろ,Kuro
くろアゲハ,Kuro Ageha,
黒い雨にうたれて,くろいあめにうたれて,Kuroi Ame ni Utarete
黒い大家さん,くろいおおやさん,Kuroi ooyasan
黒い峡谷,くろいきょうこく,Kuroi kyoukoku
グロイザーX,ぐろいざーえっくす,Gloizarx
黒い秘密兵器,くろいひみつへいき,Kuroi Himitsu Heiki
黒いラブレター,くろいらぶれたー,Black Love Letter
黒岩よしひろ短編集 - 夢語り,くろいわよしひろたんぺんしゅう ゆめがたり,Yumegatari
GROWINGドライブ,ぐろういんぐどらいぶ,GROEING DRIVE
クロエの流儀,くろえのりゅうぎ,Style of CHLOE (Chloe no Ryuugi)
黒鉄,くろがね,KUROGANE
クロガネ,Kurogane(Haruto Ikezawa version),
黒鉄・改,くろがねかい,KUROGANE-KAI
鉄コミュニケイション,くろがねこみゅにけいしょん,Kurogane communication
鉄のラインバレル,くろがねのらいんばれる,IRON LINE BARREL
黒神,くろかみ,Black God (Kurokami)
黒髪のキャプチュード,くろかみのきゃぷちゅーど,CAPTURED The Black Hair
黒髪のヘルガ,くろかみのへるが,Kurokami No Heruga
黒髪巫女とマリアウィッチ,くろかみみことまりあうぃっち,Kurokami miko to maria witch
クロカン,KUROKAN,
黒き川,くろきかわ,Kuroki Kawa
黒騎士物語,くろきしものがたり,THE BLACK KNIGHT STORY
黒霧くんは忍ばない,くろぎりくんはしのばない,Kurogirikun ha shinobanai
クロクロク,Kurokuroku,
KUROKO〜黒衣〜,くろこ,KUROKO
クロ號,くろごう,Kuro gou
クロコーチ,Kurokouchi,
黒子のバスケ,くろこのばすけ,Kuroko's Basketball (Kuroko no Basuke)
黒子のバスケ EXTRA GAME,くろこのばすけえくすとらげーむ,Kuroko no Basuke EXTRA GAME
クロサギ,KUROSAGI,
黒崎くんの言いなりになんてならない,くろさきくんのいいなりになんてならない,Kurosaki kun no iinari ni nante naranai
黒鷺死体宅配便,くろさぎしたいたくはいびん,An Eastern reef heron dead body delivery
クロザクロ,Kurozakuro,
クロシオSOS,くろしおえすおーえす,Kuroshio SOS
黒執事,くろしつじ,Black Butler (Koro Shitsuji)
クロジとマーブル,Kuroji &amp; Marvel,
クローズ(CROWS),CROWS,
クロスアカウント,Cross account,
クロスアンジュ 天使と竜の学園(エコール),くろすあんじゅ てんしとりゅうのえこーる,Crossange Tenshi to ryu no ecole
クロスアンジュ 天使と竜の輪舞,くろすあんじゅ てんしとりゅうのろんど,Crossange Tenshi to ryu no rondo
CROSS and CRIME,くろすあんどくらいむ,CROSS and CRIME
CROSS OVER,くろすおーばー,CROSS OVER
クロスゲーム,Crossgame,
クローズZERO,くろーずぜろ,CROWS ZERO
Cross Days,くろすでいず,Cross Days
十字架の魔術師,くろすのまじゅつし,Cross no majutsushi
クロスハート,Cross Heart,
クロスハンター,Cross Hunter,
クロスファイトビーダマン フェニックス伝説,くろすふぁいとびーだまん ふぇにっくすでんせつ,Cross fight marbleman legend of pheonix
XBLADE〜クロスブレイド〜,くろすぶれいど,XBLADE
クロス・マネジ,Cross Manage,
CLOTH ROAD (クロスロオド),くろすろおど,CLOTH ROAD
黒草子,くろぞうし,KUROZOUSHI
黒田氏の授業,くろだしのじゅぎょう,Kurodashi no jugyou
クロちゃん家の押入れが使えない理由,くろちゃんちのおしいれがつかえないわけ,Kuro-chan chi no oshiire ga tsukaenai wake
KUROZUKA〜黒塚〜,くろづか,KUROZUKA
Clock Clock,くろっくくろっく,Clock Clock
クロックワーク・プラネット,CLOCKWORK PLANET,
玄椿(くろつばき),くろつばき,Kuro tubaki
蔵人-クロード-,くろーど,CLAUDE
黒猫DANCE,くろねこだんす,Kuroneko Dance
黒猫の駅長さん,くろねこのえきちょうさん,Kuroneko no Ekityou san
クロノアイズ(クロノアイズ・グランサー),Chronoeyes,
クロノクルセイド,Chrono Crusade,
黒子のバスケ Replace PLUS,くろのこばすけりぷれいすぷらす,Kuroko's Basketball Replace PLUS (Kuroko no Basuke Replace PLUS)
黒の獅士,くろのしし,Black Lion
黒の探偵,くろのたんてい,Kuro no tantei
クロノマギア 時の召喚者と白刃の花嫁,くろのまぎあときのしょうかんしゃとはくじんのはなよめ,CHRONO MAGIA
クロノ・モノクローム,CHRONO MONOCHROME,
CLOVER(クローバー),くろーばー,CLOVER
黒博物館ゴースト アンド レディ,くろはくぶつかんごーすとあんどれでぃ,The Black Museum Ghost and lady
黒博物館 スプリンガルド,くろはくぶつかん すぷりんがるど,The Black Museum Springald
クローバー(稚野鳥子版),CLOVER by Toriko Tiya,
クローバー(平川哲弘),CLOVER Ver Tetsuhiro Hirakawa,
クローバーフィールド/KISHIN,くろーばーふぃーるど きしん,Cloverfield/KISHIN
クロヒョウ 龍が如く新章,くろひょう りゅうがごとくしんしょう,Kurohyo Ryu ga Gtoku Shinsho
黒服物語,くろふくものがたり,Kurofuku Monogatari
黒船,くろふね,Kurofune
黒ベエ,くろべえ,Kurobee
くろぼね,BLACK BONE,
くーろんず,Kuron's,
クローン5,くろーんふぁいぶ,Clone 5
クーロンフィーユ,Coulomb fille,
ぐゎんばれ○○○○,ぐゎんばれまるまるまるまる,Guwanbare Marumarumarumaru
喰わせモン!,くわせもん,Kuwasemon!
鍬道,くわどう,KUWADOU
ぐわんばる殿下,ぐわんばるでんか,GUWANBARUDENKA
軍靴のバルツァー,ぐんかのばるつぁー,BALTZAR MILITARISMUS
クンクンカムカ,KunKunKamuka,
軍師 黒田官兵衛伝,ぐんしくろだかんべえでん,Gunshi Kuroda Kanbee-den
軍師姫,ぐんしひめ,Gunshi hime
羣青,ぐんじょう,Gunjo
群青学舎,ぐんじょうがくしゃ,Gunjou Gakusha
群青,ぐんじょう きりはらいづみばん,GUN-JOU Izumi Kirihara ver.
群青戦記,ぐんじょうせんき,Gunjou senki
群青ソード,ぐんじょうそーど,GUNJYO SWORD
群青にサイレン,ぐんじょうにさいれん,Gunjou ni siren
群青のマグメル,ぐんじょうのまぐめる,Gunjou no Magumeru
軍神ちゃんと呼ばないで,ぐんしんちゃんとよばないで,Gunshin-chan to yobanaide
GRANDEEK ReeL〜グランディーク・リール〜,ぐんでぃーくりーる,GRANDEEK ReeL
功夫伝奇 アグニ,くんふうでんきあぐに,Kunfu Denki Aguni
群馬アイドル神話 馬セブン,ぐんまあいどるしんわ うませぶん,Gunma idol shinwa Uma seven
軍用犬ヤマト,ぐんようけんやまと,Gunyouken Yamato
群緑の時雨,ぐんりょくのじう,Gunryoku no Jiu
