title,title_furigana,title_en
ゼーガペイン XOR,ぜーがぺいん えっくすおあ,ZEGAPAIN XOR
SECOND BRAIN(セカンドブレイン),せかんどぶれいん,SECOND BRAIN
セカンドマン,Second man,
石影妖漫画譚,せきえいあやかしまんがたん,Sekiei Ayakashi Mangatan
セキガハラ,SEKIGAHARA,
関ヶ原英傑伝,せきがはらえいけつでん,SEKIGAHARA EIKETSUDEN
隻眼獣ミツヨシ,せきがんじゅうみつよし,Sekiganju Mitsuyoshi
隻眼ノ少年 オカルトメイデン 〜影章〜,せきがんのしょうねん おかるとめいでん かげしょう,Sekigan no shounen occult maiden kage-shou
隻眼の竜 -武田信玄の軍師 山本勘助-,せきがんのりゅう たけだしんげんのぐんし やまもとかんすけ,Gunshi Yamamoto Kansuke
セキセイインコ,Sekisei Inko,
SEKIDO,せきど,SEKIDO
赤橙,せきとう,Sekitou
赤灯えれじい,せきとうえれじい,Sekitou Elegy
関根くんの恋,せきねくんのこい,Sekinekun no koi
セキララ結婚生活,せきららけっこんせいかつ,SEKIRARA KEKKON SEIKATSU
赤龍王,せきりゅうおう,Sekiryuoh
セキレイ,Sekirei,
セクシーコマンドー外伝 すごいよ!!マサルさん,せくしーこまんどーがいでん すごいよまさるさん,Sexy command out story Great!! Masaru-san
セクシーDANSU☆GAI ユビキタス大和,せくしーだんすがいゆびきたすやまと,Sexy Dansu Gai Ubiquitous Yamato
セクシーボイスアンドロボ,Sexy Voice And Robo,
SECTOR COLLAPSE―富士山崩壊,せくたーこらぷす ふじさんほうかい,SECTER COLLAPSE
五月原課長のつぶやき,せくはらかちょうのつぶやき,Sekuhara Kachou no Tsubuyaki
ゼクレアトル 〜神マンガ戦記〜,ぜくれあとる かみまんがせんき,Zekureatoru
セケンノハテマデ,Seken no Hate made,
西郷どん!,せごどん,Segodon!
セコンド,Second,
せさみ☆すとりーと,せさみすとりーと,SESAME STREET
背すじをピン!と〜鹿高競技ダンス部へようこそ〜,せすじをぴんと しかこうきょうぎだんすぶへようこそ,Sesuji wo pinnto Shikakou kyougi dance bu he youkoso
絶愛 -1989-,ぜつあい 1989,Zetu ai
絶園のテンペスト,ぜつえんのてんぺすと,Zetsuen no Tempest
せっかち伯爵と時間どろぼう,せっかちはくしゃくとじかんどろぼう,Sekkachi hakushaku to Jikan dorobou
積極,せっきょく,Sekkyoku
SEX,せっくす,SEX
絶対☆アイドル,ぜったいあいどる,Zettai aidoru
絶対安全剃刀,ぜったいあんぜんかみそり,Zettai anzen kamisori
絶対彼氏。,ぜったいかれし,Zettai kareshi
絶対可憐チルドレン,ぜったいかれんちるどれん,Zettai Karen Children
絶対合格アカモンくん,ぜったいごうかくあかもんくん,Zettai Goukaku Akamon Kun
絶対†女王政,ぜったい じょうおうせい,Zettai Jouou sei
絶対征服ヤミカミ!,ぜったいせいふくやみかみ,Zetaiseifukuyamikami
絶体絶命でんぢゃらすじーさん(絶体絶命でんぢゃらすじーさん邪),ぜったいぜつめいでんぢゃらすじーさん,Desperate! Dangerous Grandfather (Zettaizetsumei Denjarasu Jiisan)
絶対博士コーリッシュ,ぜったいはかせこーりっしゅ,Absolute Dr. Corlish (Zettai Hakase Corlish)
絶対☆霊域,ぜったいれいいき,Zettai Reiiki
絶対×浪漫,ぜったいろまん,Zettai Roman
Z〜ゼット〜,ぜっと,Z
説得ゲーム,せっとくげーむ,Persuasion Game (Settoku Game)
Zマジンガー,ぜっとまじんがー,Z Mazinger
