title,title_furigana,title_en
羊をかぞえてどこまでも,ひつじをかぞえてどこまでも,Hitsuji o kazoete dokomademo
ピッチディーラー -蹴球賭博師-,ぴっちでぃーらー しゅうきゅうどばくし,Pitch Dealer Shuukyuu Tobakushi
ぴっぴら帳,ぴっぴらのーと,Pippira note
ヒップホップ応援団,ひっぷほっぷおうえんだん,Hip Hop Ouendan
P2! 〜let's Play Pingpong!〜,ぴーつー れっつぷれいぴんぽん,P2! -let's Play Pingpong!-
秀吉でごザル!,ひでよしでござる,Hideyoshi De Gozaru!
ひとえちゃん恋日記,ひとえちゃんこいにっき,HITOECHAN KOI NIKKI
B'tX(ビート エックス),びーとえっくす,B'tX
-ヒトガタナ-,Hitogatana,
人斬り龍馬,ひときりりょうま,Hitokiri ryouma
ヒト喰イ,ひとくい,Hitokui
ヒトクイ-origin-,ひとくいおりじん,Hito Kui Origin
ヒトクイ(作画 MITA版),Hitokui (Drawn by MITA),
PとJK,ぴーとじぇーけー,P to JK
HEAT-灼熱-,ひーと しゃくねつ,HEAT
ひとつばな,Hitotsubana,
ひとつ屋根の下の,ひとつやねのしたの,Hitotsu Yanenositano
ひと夏の少女,ひとなつのしょうじょ,Last Summer Girl
ひとには、言えない。,ひとにはいえない,Hitoniha Ienai
ひとねこペネ,Pene is still a cat.,
ひとのこ,Hitonoko,
ひとはけの虹,ひとはけのにじ,Hitohake no Niji
人は見た目が100パーセント,ひとはみためがひゃくぱーせんと,Hito wa Mitame ga 100 Percent
ヒトヒトリフタリ,Hitohitorifutari,
ひとひら,Hitohira,
ひとひらり,Hitohirari,
瞳・元気,ひとみ げんき,Hitomi genki
ヒトミ先生の保健室,ひとみせんせいのほけんしつ,Nurse-Teacher Hitomi's Infirmary (Hitomi-sensei no hokenshitsu)
瞳のカトブレパス,ひとみのかとぶれぱす,Hitomi No Catoblepas
ひとより××,ひとよりちょめちょめ,Hito Yori Chome Chome
ひとりずもう,Hitori zumou,
ひとりぼっちの宇宙戦争,ひとりぼっちのうちゅうせんそう,Lonly Of Spacewar
ひとりぼっちの地球侵略,ひとりぼっちのちきゅうしんりゃく,Lonely alien
ひとりぼっちのリン,Hitoribotti no Rin,
ひなぎく純真女学園,ひなぎくじゅんしんじょがくえん,School of HINAGIKU
ひなこのーと,Hinako note,
ヒナ書房へ行こう,ひなしょぼうへいこう,Hina shobou e ikou
ヴィーナス綺想曲,びーなすきそうきょく,Vinas song
ビーナスは片想い,びーなすはかたおもい,Venus ha kataomoi
Venus Versus Virus 〜ヴィーナス ヴァーサス ヴァイラス〜,びーなすばーさすばいらす,Venus Versus Virus
ひなたCafeへようこそ,ひなたかふぇへようこそ,Hinata cafe e youkoso
ひなたフェードイン!,Hinata fade in!,
ひなちゃんが王子!,ひなちゃんがおうじ,Hina is a prince! ( Hina chan ga ouji! )
ピーナッツ,Peanuts,
ひなどりGIRL,ひなどりがーる,HINADORI GIRL
ヒナまつり,Hinamatsuri,
ひなまるすまいる,Hinamaru smile,
雛見沢停留所 〜ひぐらしのなく頃に原典〜,ひなみざわていりゅうじょ ひぐらしのなくころにげんてん,Hinamizawa teiryujo
ひなめいど,Hina maid,
微熱空間,びねつくうかん,Binetsu kuukan
微熱少女,びねつしょうじょ,Binetsu Shojo
ひねもすふたり,Hinemosu futari,
陽の当たらない小出くん,ひのあたらないこいでくん,Hi no ataranai Koide-kun
火の球 FIRE BASEBALLER,ひのたま ふぁいやーべーすぼーらー,FIRE BASEBALLER
火の球ベース,ひのたまべーす,Hinotama base
火の玉ボーイ,ひのたまぼーい,Hinotama boy
火の鳥,ひのとり,Phoenix (Hi No Tori)
火ノ丸相撲,ひのまるずもう,Hinomaru zumou
緋の稜線,ひのりょうせん,Hi no Ryosen
BEHIND MASTER,びはいんどますたー,BEHIND MASTER
ビバ☆うさぎ小僧,びばうさぎこぞう,VIVA RABBIT BOY
VIVA! CALCIO,びばかるちょ,VIVA! CALCIO
ビバ!柔道愚連隊,びば じゅうどうぐれんたい,Viva! Judo Gurentai
Bバージン,びーばーじん,BVIRGIN
BE Happy〜夏とバレーと男と女〜,びーはっぴい なつとばれーとおとことおんな,BE Happy
BE-BOP海賊版,びーばっぷかいぞくばん,BE-BOP Pirated
BE-BOPハイスクール,びーばっぷはいすくーる,BE-BOP-HIGH SCHOOL
火花,ひばな,Hibana
美は乱調にあり,びはらんちょうにあり,Beauty in Disarray
ひばりの朝,ひばりのあさ,Hibari no Asa
響 〜小説家になる方法〜,ひびき しょうせつかになるほうほう,Hibiki Shousetsuka ni naru houhou
ヒビキのマホウ,Magic of Hibiki,
響け!ユーフォニアム 北宇治高校吹奏楽部のいちばん熱い夏,ひびけゆーふぉにあむ きたうじこうこうすいそうがくぶのいちばんあついなつ,Sound! Euphonium 2
響け! ユーフォニアム 北宇治高校吹奏楽部へようこそ,ひびけゆーふぉにあむ きたうじこうこうすいそうがくぶへようこそ,Sound! Euphonium
B.B.Joker,びーびーじょーかー,B.B.Joker
BB戦士三国伝 英雄激突編,びーびーせんしさんごくでん えいゆうげきとつへん,BB Senshi Sangokuden Eiyuu gekitotsu hen
BB戦士三国伝 戦神決闘編,びーびーせんしさんごくでん せんじんけっとうへん,BB Senshi Sangokuden Senjin kettou hen
ピピちゃん,Pipi-chan,
日々蝶々,ひびちょうちょう,Hibi chouchou
V-K☆カンパニー,びびっどきっずかんぱにー,Vivitto kizzu kanpani-
ビビッド・モンスターズ・クロニクル,Vivid monsters chronicle,
ビビッドレッド・オペレーション,Vividred operation,
B.B.D,びーびーでぃー,BBD
BBデフォルメ,びーびーでふぉるめ,BB deformer
BB.HELL,びーびーどっとへる,BB.HELL
P・P・P!!,ぴーぴーぴー,P.P.P!!
日々ロック,ひびろっく,Hibi Rock
ピピンとピント,Pipin to Pinto,
BE FREE!,びーふりー,BE FREE
ビブリア古書堂の事件手帖(交田版),びぶりあこしょどうのじけんてちょう,Notebook case of old books Biburia Hall ver Kouda
ビブリア古書堂の事件手帖(ナカノ版),びぶりあこしょどうのじけんてちょうなかのばん,Old book Biburia Hall notebook
BE BLUES!〜青になれ〜,びーぶるーず あおになれ,BE BLUES! -Ao ni nare-
ピペドン,Pipedon,
