title,title_furigana,title_en
魔女っ娘つくねちゃん+,まじょっこつくねちゃんぷらす,Majokko Tsukune-chan Plus
魔女娘Vivian,まじょっこびびあん,Vivian The Witch
魔女っ子メグちゃん(池原成利版),まじょっこめぐちゃん いけはらしげとしばん,Majokko Megu chan(Ikehara Shigetoshi)
魔女天使,まじょてんし,MAJOTENSHI
魔女とほうきと黒縁メガネ,まじょとほうきとくろぶちめがね,Majo to houki to kurobuchi megane
魔女の心臓,まじょのしんぞう,Whitch heart
まじょま,MajoMa,
マシラ,Mashira,
ましろのおと,Mashiro no Oto,
ましろ日,ましろび,Mashirobi
魔神英雄伝ワタル・外伝 魔界突入物語,ましんえいゆうでんわたるがいでんまかいとつにゅうものがたり,Mashin Eiyuuden Wataru Makai Totsunyuu Monogatari
魔神王ガロン,まじんおうがろん,Majinou Garon
マジンカイザーSKLヴァーサス,まじんかいざーすかるばーさす,Majin Kaizer SKL Versus
マジンカイザー(津島直人版),MazineKaizer,
マジンガーエンジェル(魔神天使),Mazinger angels,
マジンガー乙女,まじんがーおとめ,MAZINGER OTOME
マジンガーZ,まじんがーぜっと,Mazinger Z
マジンガーZ アルターイグニッション,まじんがーぜっと あるたーいぐにっしょん,MAZINGER Z Alter ignition
マジンガーZ インターバルピース,まじんがーぜっと いんたーばるぴーす,Mazinger Z Interval Peace
マジンガーZ (冒険王連載版),まじんがーぜっとぼうけんおうれんさいばん,Mazinger Z (Boukenoh version)
魔神ガロン,まじんがろん,MAJINGARON
マジンサーガ,Majin Saga,
魔人探偵脳噛ネウロ,まじんたんていのうがみねうろ,Majin tantei Nougami Neuro
魔人 -DEVIL -,まじんでびる,Majin - Devil -
魔神伝説 ( ゴッドマジンガー ),まじんでんせつ,God mazingar
機巧少女(マシンドール)は傷つかない,ましんどーるはきずつかない,Unbreakable Machine-Doll
魔神バンダー,まじんばんだー,MAZIN BANDER
まじん☆プラナ,まじんぷらな,The enchanted Lamp (Majin Purana)
マジンボーン,Majin Bone,
魔神竜バリオン,まじんりゅうばりおん,Majinryu Varion
マーズ,Mars,
麻酔科医ハナ,ますいかいはな,Masuikai Hana
マスカレード,Masquerade,
増すコミ,ますこみ,Masukomi
MASTER GUN MASTER (マスター ガン マスター),ますたーがんますたー,MASTER GUN MASTER
MASTERキートン,ますたーきーとん,Master Keaton
MASTERキートン Reマスター,ますたーきーとん りますたー,Master Keaton remaster
MASTERグレープ,ますたーぐれーぷ,MASTER GRAPE
増田こうすけ劇場 ギャグマンガ日和,ますだこうすけげきじょうぎゃぐまんがびより,Gyagumanga-biyori
増田こうすけ劇場 ギャグマンガ日和GB,ますだこうすけげきじょうぎゃぐまんがびよりじーびー,Gag Manga Biyori GB
マスタード・チョコレート,Mustard Chochorate,
マスターモスキートン,Master of Mosquiton,
益荒王,ますらおう,MASURAOH
ますらお 秘本義経記 波弦屋島,ますらおひほんぎけいきはげんやしま,Masurao Hihon Gikeiki Hagen Yashima
ますらお ー秘本義経記ー,ますらおひほんよしつねき,MASURAO
魔石商ラピス・ラズリ,ませきしょうらぴすらずり,Devil stone dealer lapis lazuli
まだ、生きてる・・・,まだいきてる,Mada Ikiteru
マタギ,Matagi,
マタギ列伝,またぎれつでん,Matagi Retsuden
瞬け!シャイン,またたけ しゃいん,Matatake!Shain
またタビ,Matatabi,
まだ旅立ってもいないのに,まだたびだってもいないのに,Mada Tabidattemo Inainoni
MURDER PRINCESS,まーだーぷりんせす,MURDER PRINCESS
マダムとミスター,Madamu and Misster,
マーダーライセンス牙,まーだーらいせんすきば,Murder LicenseKIBA
マーダーライセンス牙&ブラックエンジェルズ,まーだーらいせんすきばあんどぶらっくえんじぇるず,MurderLicense KIBA and Black Angels
マダラ 闘犬無頼控,まだら とうけんぶらいひかえ,Madara
まだらの恐怖,まだらのきょうふ,Madara no kyofu
まだらの卵,まだらのたまご,Madara no tamago
斑目先生の妄想学級日誌,まだらめせんせいのもうそうがっきゅうにっし,Madarame sensei no mousou gakkyuu nisshi
魔太郎がくる!!,またろうがくる,Mataro Ga Kuru (Mataro is coming)
魔探偵ロキ,またんていろき,Matantei Loki
魔探偵ロキRAGNAROK,またんていろきらぐなろく,Matantei Loki RAGNAROK
魔探偵ロキRAGNAROK〜新世界の神々〜,またんていろき らぐなろく しんせかいのかみがみ,Matantei Loki RAGNAROK shinsekai no kamigami
町医者ジャンボ!!,まちいしゃじゃんぼ,Doctor Jumbo
間違った子を魔法少女にしてしまった,まちがったこをまほうしょうじょにしてしまった,Machigattako wo mahoushojo ni shiteshimatta
街角花だより,まちかどはなだより,Machikado Hana dayori
まちカドまぞく,Machikado mazoku,
まちこう!,Machikou!,
MARCH STORY,まーちすとーりー,MARCH STORY
町田くんの世界,まちだくんのせかい,Machida-kun no sekai
町でうわさの天狗の子,まちでうわさのてんぐのこ,Tengu girl with town
マチ姉さんの妄想アワー,まちねえさんのもうそうあわー,Sister Machi's Delusion hour
マチネとソワレ,Matinee &amp; soiree,
都会のトム&ソーヤ,まちのとむあんどそーや,Machi no Tom and Soya
街へいこうよ どうぶつの森 〜たんぽぽ村だより〜,まちへいこうよどうぶつのもり たんぽぽむらだより,Machi e ikouyo Doubutsu no mori Tanpopomura dayori
まちまち,MACHIMACHI,
マーチャンダイス,Martian dice,
松風さん、走ってる。,まつかぜさんはしってる,Ms.Matsukaze is Running
真っ赤に流れる,まっかにながれる,Makka Ni Nagareru
MAX太田,まっくすおおた,MAX OHTA
MAXラブリー!,まっくすらぶりー,MAX lovery
マックミランの女子野球部,まっくみらんのじょしやきゅうぶ,Mac milan no joshi yakyuu bu
マッサン,Massan,
マッシュ,Mash,
マッシュGO!!,まっしゅごー,MASH GO!!
マッシュルーム,Mashroom,
まっすぐ息をすって。〜朝霞北高校放送部〜,まっすぐいきをすって あさかきたこうこうほうそうぶ,Massugu iki wo sutte Asakakita koukou Housoubu
まっすぐにいこう。,Massugu Ni Iko,
まったく最近の探偵ときたら,まったくさいきんのたんていときたら,Mattaku saikin no tantei to kitara
まったく若奥様って奴ぁ!,まったくわかおくさまってやつぁ,Mattaku Waka Okusama tte Yatsu a!
松田優作物語,まつだゆうさくものがたり,The story of Yusaku Matsuda
まったりさん,MATTARISAN,
マッチョグルメ,Macho Gourmet,
マッチョくん,MATTYOKUN,
舞って!セーラー服騎士,まって せーらーふくないと,Dancing! Sailor suit knight.
まっどエンジェル,Mad Angel,
マッドコマンダー,Mad Commander,
MAD JAM,まっどじゃむ,MAD JAM
マッド・ドッグ,MAD DOG,
マッドメン,Madmen,
まつのべっ!,"The girl calls him,MATSUNOBE!",
マッハSOS,まっはえすおーえす,Mach SOS
マッハ三四郎,まっはさんしろう,Mach Sanshirou
マッハヘッド―真覇頭―,まっはへっど,Mach head
MAP(マッピィ),まっぴぃ,MAP
まっぴら君,まっぴらくん,Mappirakun
マップス,MAPS,
マップス ネクストシート,THE NEXT SHEET of MAPS (Maps next sheet),
まつりごよみ,Matsuri goyomi,
まつりスペシャル,Matsuri Special,
MUDDY,までぃ,MUDDY
マテリアル・パズル,MATERIAL PUZZLE,
マテリアル・パズル ゼロクロイツ,Material Puzzle Zero Kreuz,
まどいのよそじ〜惑いの四十路〜,まどいのよそじ,Madoi no Yosiji
惑い星と花,まどいぼしとはな,Puzzled star and flower ( Madoiboshi to hana )
魔動天使うんポコ,まどうてんしうんぽこ,Madou angel Unpoko
まどか☆えんがわ,まどかえんがわ,Madoka Engawa
まどからマドカちゃん,Madokara Madoka Chan,
まとめ×さいと!,まとめ さいと,Matome Site
マドモワゼル バタフライ,Madomoerzel butterfly,
マトリズム,MATORISM,
まどろみバーメイド,Sleepy Barmaid,
惑わない星,まどわないほし,Madowanai Hoshi
マドンナはガラスケースの中,まどんなはがらすけーすのなか,Madonna wa glass case no naka
なまぐさ★ボーズ伝説,まなぐさぼーずでんせつ,Namagusa Bouzu Densetsu
マナゴコロ,MANAGOKORO,
真夏の国,まなつのくに,Manatsu no Kuni
まなびや,Manabiya,
まなびや三人吉三,まなびやさんにんきちざ,Manabiya Sannin Kitiza
マニー,Many,
まにぃロード,Road of MANIAC,
魔乳秘剣帖,まにゅうひけんちょう,Manyu Hiken Chou
まねこい,Manekoi,
マネーの拳,まねーのけん,Money no Ken
マネーファイト,Money Fight,
マネーフットボール,Money Football,
マビノ×スタイル,まびのすたいる,Mabino Style
マヒルの用心棒,まひるのようじんぼう,THE BODYGUARD OF MAHIRU
マブイ,Mabui,
ラブ・ベリッシュ!,Love Berrish!,
まーぶるインスパイア,Marble Inspire,
マーベラス,Maevelous,
魔法医猫といばら姫,まほういねこといばらひめ,Mahouineko to Ibarahime
魔法科高校の優等生,まほうかこうこうのゆうとうせい,Mahouka koukou no Yuutousei
魔法科高校の劣等生 九校戦編,まほうかこうこうのれっとうせい きゅうこうせんへん,Mahoukakoukou no rettousei kyuukousenhen
魔法科高校の劣等生 入学編,まほうかこうこうのれっとうせい にゅうがくへん,Mahoukakoukou no Rettousei
魔法行商人ロマ,まほうぎょうしょうにん ろま,Mahogyosyonin ROMA
魔法じかけ×プリンス,まほうじかけのぷりんす,Mahou jikake no prince
魔法少女育成計画,まほうしょうじょいくせいけいかく,Mahou shoujo ikusei keikaku
魔法少女育成計画 F2P,まほうしょうじょいくせいけいかくえふつーぴー,Mahou shoujo ikusei keikaku F2P
魔法少女育成計画 restart,まほうしょうじょいくせいけいかくりすたーと,Mahou shoujo ikusei keikaku restart
魔法少女・オブ・ジ・エンド,まほうしょうじょおぶじえんど,Magical Girl of the End (Mahou Shoujo of the End)
魔法少女おまつ,まほうしょうじょおまつ,Mahou shoujo Omatsu
魔法少女おりこ☆マギカ,まほうしょうじょおりこまぎか,Puella Magi Oriko Magica
魔法少女おりこ☆マギカ [別編],まほうしょうじょおりこまぎか べっぺん,Puella Magi Oriko Magica noisy citrine
魔法少女かずみ☆マギカ 〜The innocent malice〜,まほうしょうじょかずみまぎか,Puella Magi Kazumi Magica
魔法少女サイト,まほうしょうじょさいと,Mahou shoujo site
