title,title_furigana,title_en
孔明のヨメ。,こうめいのよめ,Koumei no Yome
黄門さま〜助さんの憂鬱〜,こうもんさま すけさんのゆううつ,Koumonsama Kakusan no yuuutsu
荒野に獣慟哭す,こうやにけものどうこくす,A brute laments in a wasteland
荒野のグルメ,こうやのぐるめ,Gourmet of the wasteland
荒野の蒸気娘,こうやのじょうきむすめ,STEAM GIRL IN THE WILDERNESS
荒野の少年イサム,こうやのしょうねんいさむ,Kouya no Shounen Isamu
荒野の天使ども,こうやのてんしども,Angils the wilds
荒野の七ひき,こうやのななひき,Kouya no nanahiki
荒野のペンギン,こうやのぺんぎん,Penguin in the wilderness (Kouya no Penguin)
蛟竜 -風雲児 黒田如水伝-,こうりゅうくろだじょすいでん,Dragon in the Water/The Story of the Adventurer Kuroda Josui
甲竜伝説ヴィルガスト,こうりゅうでんせつびるがすと,KORYU DENSETSU VillgusT
黄龍の耳,こうりゅうのみみ,The ear of yellow dragon
皇龍飯店,こうりゅうはんてん,Koryu Hanten
呉越燃ゆ,ごえつもゆ,Goetsu moyu
こえでおしごと!,Koe de Oshigoto!,
聲の形 (週刊連載版),こえのかたち しゅうかんれんさいばん,Koe no katachi (shuukan rensai version)
聲の形 (読みきり版),こえのかたち よみきりばん,Koe no katachi
凍りの掌 シベリア抑留記,こおりのて しべりあよくりゅうき,Koori no Te Siberia Yokuryuu ki
GO-ON!,ごーおん,GOON
ゴーカイ一家は今日も行く!,ごーかいいっかはきょうもいく,Gokaiika Ha Kyou Mo Iku
5階美少女家電売り場でございます,ごかいびしょうじょかでんうりばでございます,Gokai bishoujo kaden uriba de gozaimasu
湖岸の盲点〜小此木鶯太郎の事件簿〜,こがんのもうてん おこのぎおうたろうのじけんぼ,Kogan no mouten - Okonogi Outarou no jikenbo
ごきげんステディ,Gokigen steady,
ごきチャ,Gokicha,
コギャル寿司,こぎゃるずし,Kogyaru zushi
故郷を撃て!,こきょうをうて,Kokyou o ute!
ごきんじょ冒険隊,ごきんじょぼうけんたい,GOKINJOBOUKENTAI
ご近所魔王。,ごきんじょまおう,Gokinjo Maou
ご近所物語,ごきんじょものがたり,GOKINJO MONOGATARI
