title,title_furigana,title_en
ウリとツメ,Uri to Tsume,
うり×うり×うり!(うりみっつ!),うりみっつ,Uri mittsu!
ウル,Wol,
うるきゅー,Urukyuu,
うる星やつら,うるせいやつら,Urusei Yatsura
うるとら☆イレブン,うるとらいれぶん,ULTRA ELEVEN
ウルトラ怪獣かっとびランド,うるとらかいじゅうかっとびらんど,Ultra Kaijuu Kattobi Land
ウルトラ怪獣擬人化計画 ギャラクシー☆デイズ,うるとらかいじゅうぎじんかけいかく ぎゃらくしーでいず,Ultra kaijuu gijinka keikaku Galaxy days
ウルトラ怪獣擬人化計画 feat.POP Comic code,うるとらかいじゅうぎじんかけいかく ふぃーと こみっくこーど,Ultra Kaijuu Gijinka keikaku feat.POP Comic code
ウルトラQ-Unbalance zone-(藤原カムイ版),うるとらきゅー あんばらんすぞーん ふじわらかむいばん,Ultra Q (Fujiawra Kamui)
ウルトラQ dark fantasy,うるとらきゅー だーくふぁんたじー,Ultra Q Dark Fantasy
ウルトラ兄弟物語,うるとらきょうだいものがたり,ULTRAMAN BROTHERS STORY
ウルトラジャーニー ツインテール少女とツインテールな僕,うるとらじゃーにー ついんてーるしょうじょとついんてーるなぼく,Ultra Journey
ウルトラセブン(一峰大二版),Ultra Seven (Kazumine Daiji),
ウルトラセブン(桑田次郎版),Ultra Seven (Kuwata Jirou),
ウルトラセブン(COMIC'S★ウルトラ大全集),Ultraseven Koto ni moyu,
ウルトラ超伝説,うるとらちょうでんせつ,Ultra Super Legend
ウルトラつらいぜ,Ultra tsuraize,
ウルトラ忍法帖,うるとらにんぽうちょう,Ultra Ninpou-chou
Ultra Battle Satellite,うるとらばとるさてらいと,Ultra Battle Satellite
ウルトラB,うるとらびぃ,Ultra B
ウルトラファイト番外地,うるとらふぁいとばんがいち,ULTRA FIGHT BANGAICHI
ウルトラヘヴン,Ultra heaven,
ウルトラマニアック,Ultra Maniac,
ULTRAMAN (ウルトラマン),うるとらまん,ULTRAMAN
ウルトラマン(楳図かずお版),Ultraman (Umezu Kazuo),
